step,id,pos,state
46,15,"(15,)",1
46,16,"(16,)",1
46,17,"(17,)",1
46,18,"(18,)",0
46,19,"(19,)",1
46,20,"(20,)",1
46,21,"(21,)",1
46,22,"(22,)",1
46,23,"(23,)",1
46,24,"(24,)",0
46,25,"(25,)",1
46,26,"(26,)",1
46,27,"(27,)",1
46,28,"(28,)",0
46,29,"(29,)",1
46,30,"(30,)",1
46,31,"(31,)",1
46,32,"(32,)",0
46,33,"(33,)",1
46,34,"(34,)",1
46,35,"(35,)",1
46,36,"(36,)",0
46,37,"(37,)",1
46,38,"(38,)",1
46,39,"(39,)",1
46,40,"(40,)",0
46,41,"(41,)",1
46,42,"(42,)",1
46,43,"(43,)",1
46,44,"(44,)",0
46,45,"(45,)",1
46,46,"(46,)",1
46,47,"(47,)",1
46,48,"(48,)",1
46,49,"(49,)",1
46,50,"(50,)",1
46,51,"(51,)",1
46,52,"(52,)",0
46,53,"(53,)",1
46,54,"(54,)",1
46,55,"(55,)",1
46,56,"(56,)",1
46,57,"(57,)",1
46,58,"(58,)",0
46,59,"(59,)",1
46,60,"(60,)",1
46,61,"(61,)",1
46,62,"(62,)",0
46,63,"(63,)",1
46,64,"(64,)",0
46,65,"(65,)",1
46,66,"(66,)",1
46,67,"(67,)",1
46,68,"(68,)",0
46,69,"(69,)",1
46,70,"(70,)",0
46,71,"(71,)",1
46,72,"(72,)",1
46,73,"(73,)",1
46,74,"(74,)",0
46,75,"(75,)",1
46,76,"(76,)",1
46,77,"(77,)",1
46,78,"(78,)",0
46,79,"(79,)",1
46,80,"(80,)",1
46,81,"(81,)",1
46,82,"(82,)",1
46,83,"(83,)",1
46,84,"(84,)",0
46,85,"(85,)",1
46,86,"(86,)",0
46,87,"(87,)",1
46,88,"(88,)",0
46,89,"(89,)",1
46,90,"(90,)",1
46,91,"(91,)",1
46,92,"(92,)",1
46,93,"(93,)",1
46,94,"(94,)",1
46,95,"(95,)",1
46,96,"(96,)",0
46,97,"(97,)",1
46,98,"(98,)",1
46,99,"(99,)",1
46,100,"(100,)",0
46,101,"(101,)",1
47,1,"(1,)",0
47,2,"(2,)",0
47,3,"(3,)",0
47,4,"(4,)",0
47,5,"(5,)",0
47,6,"(6,)",0
47,7,"(7,)",1
47,8,"(8,)",0
47,9,"(9,)",1
47,10,"(10,)",0
47,11,"(11,)",1
47,12,"(12,)",0
47,13,"(13,)",1
47,14,"(14,)",1
47,15,"(15,)",1
47,16,"(16,)",0
47,17,"(17,)",1
47,18,"(18,)",1
47,19,"(19,)",1
47,20,"(20,)",0
47,21,"(21,)",1
47,22,"(22,)",0
47,23,"(23,)",1
47,24,"(24,)",1
47,25,"(25,)",1
47,26,"(26,)",0
47,27,"(27,)",1
47,28,"(28,)",1
47,29,"(29,)",1
47,30,"(30,)",0
47,31,"(31,)",1
47,32,"(32,)",1
47,33,"(33,)",1
47,34,"(34,)",0
47,35,"(35,)",1
47,36,"(36,)",1
47,37,"(37,)",1
47,38,"(38,)",0
47,39,"(39,)",1
47,40,"(40,)",1
47,41,"(41,)",1
47,42,"(42,)",0
47,43,"(43,)",1
47,44,"(44,)",1
47,45,"(45,)",1
47,46,"(46,)",0
47,47,"(47,)",1
47,48,"(48,)",0
47,49,"(49,)",1
47,50,"(50,)",0
47,51,"(51,)",1
47,52,"(52,)",1
47,53,"(53,)",1
47,54,"(54,)",0
47,55,"(55,)",1
47,56,"(56,)",0
47,57,"(57,)",1
47,58,"(58,)",1
47,59,"(59,)",1
47,60,"(60,)",0
47,61,"(61,)",1
47,62,"(62,)",1
47,63,"(63,)",1
47,64,"(64,)",1
47,65,"(65,)",1
47,66,"(66,)",0
47,67,"(67,)",1
47,68,"(68,)",1
47,69,"(69,)",1
47,70,"(70,)",1
47,71,"(71,)",1
47,72,"(72,)",0
47,73,"(73,)",1
47,74,"(74,)",1
47,75,"(75,)",1
47,76,"(76,)",0
47,77,"(77,)",1
47,78,"(78,)",1
47,79,"(79,)",1
47,80,"(80,)",0
47,81,"(81,)",1
47,82,"(82,)",0
47,83,"(83,)",1
47,84,"(84,)",1
47,85,"(85,)",1
47,86,"(86,)",1
47,87,"(87,)",1
47,88,"(88,)",1
47,89,"(89,)",1
47,90,"(90,)",0
47,91,"(91,)",1
47,92,"(92,)",0
47,93,"(93,)",1
47,94,"(94,)",0
47,95,"(95,)",1
47,96,"(96,)",1
47,97,"(97,)",1
47,98,"(98,)",0
47,99,"(99,)",1
47,100,"(100,)",1
47,101,"(101,)",1
48,1,"(1,)",0
48,2,"(2,)",0
48,3,"(3,)",0
48,4,"(4,)",0
48,5,"(5,)",0
48,6,"(6,)",1
48,7,"(7,)",1
48,8,"(8,)",1
48,9,"(9,)",1
48,10,"(10,)",1
48,11,"(11,)",1
48,12,"(12,)",1
48,13,"(13,)",1
48,14,"(14,)",0
48,15,"(15,)",1
48,16,"(16,)",1
48,17,"(17,)",1
48,18,"(18,)",0
48,19,"(19,)",1
48,20,"(20,)",1
48,21,"(21,)",1
48,22,"(22,)",1
48,23,"(23,)",1
48,24,"(24,)",0
48,25,"(25,)",1
48,26,"(26,)",1
48,27,"(27,)",1
48,28,"(28,)",0
48,29,"(29,)",1
48,30,"(30,)",1
48,31,"(31,)",1
48,32,"(32,)",0
48,33,"(33,)",1
48,34,"(34,)",1
48,35,"(35,)",1
48,36,"(36,)",0
48,37,"(37,)",1
48,38,"(38,)",1
48,39,"(39,)",1
48,40,"(40,)",0
48,41,"(41,)",1
48,42,"(42,)",1
48,43,"(43,)",1
48,44,"(44,)",0
48,45,"(45,)",1
48,46,"(46,)",1
48,47,"(47,)",1
48,48,"(48,)",1
48,49,"(49,)",1
48,50,"(50,)",1
48,51,"(51,)",1
48,52,"(52,)",0
48,53,"(53,)",1
48,54,"(54,)",1
48,55,"(55,)",1
48,56,"(56,)",1
48,57,"(57,)",1
48,58,"(58,)",0
48,59,"(59,)",1
48,60,"(60,)",1
48,61,"(61,)",1
48,62,"(62,)",0
48,63,"(63,)",1
48,64,"(64,)",0
48,65,"(65,)",1
48,66,"(66,)",1
48,67,"(67,)",1
48,68,"(68,)",0
48,69,"(69,)",1
48,70,"(70,)",0
48,71,"(71,)",1
48,72,"(72,)",1
48,73,"(73,)",1
48,74,"(74,)",0
48,75,"(75,)",1
48,76,"(76,)",1
48,77,"(77,)",1
48,78,"(78,)",0
48,79,"(79,)",1
48,80,"(80,)",1
48,81,"(81,)",1
48,82,"(82,)",1
48,83,"(83,)",1
48,84,"(84,)",0
48,85,"(85,)",1
48,86,"(86,)",0
48,87,"(87,)",1
48,88,"(88,)",0
48,89,"(89,)",1
48,90,"(90,)",1
48,91,"(91,)",1
48,92,"(92,)",1
48,93,"(93,)",1
48,94,"(94,)",1
48,95,"(95,)",1
48,96,"(96,)",0
48,97,"(97,)",1
48,98,"(98,)",1
48,99,"(99,)",1
48,100,"(100,)",0
48,101,"(101,)",1
49,1,"(1,)",0
49,2,"(2,)",0
49,3,"(3,)",1
49,4,"(4,)",1
49,5,"(5,)",1
49,6,"(6,)",0
49,7,"(7,)",1
49,8,"(8,)",0
49,9,"(9,)",1
49,10,"(10,)",0
49,11,"(11,)",1
49,12,"(12,)",0
49,13,"(13,)",1
49,14,"(14,)",1
49,15,"(15,)",1
49,16,"(16,)",0
49,17,"(17,)",1
49,18,"(18,)",1
49,19,"(19,)",1
49,20,"(20,)",0
49,21,"(21,)",1
49,22,"(22,)",0
49,23,"(23,)",1
49,24,"(24,)",1
49,25,"(25,)",1
49,26,"(26,)",0
49,27,"(27,)",1
49,28,"(28,)",1
49,29,"(29,)",1
49,30,"(30,)",0
49,31,"(31,)",1
49,32,"(32,)",1
49,33,"(33,)",1
49,34,"(34,)",0
49,35,"(35,)",1
49,36,"(36,)",1
49,37,"(37,)",1
49,38,"(38,)",0
49,39,"(39,)",1
49,40,"(40,)",1
49,41,"(41,)",1
49,42,"(42,)",0
49,43,"(43,)",1
49,44,"(44,)",1
49,45,"(45,)",1
49,46,"(46,)",0
49,47,"(47,)",1
49,48,"(48,)",0
49,49,"(49,)",1
49,50,"(50,)",0
49,51,"(51,)",1
49,52,"(52,)",1
49,53,"(53,)",1
49,54,"(54,)",0
49,55,"(55,)",1
49,56,"(56,)",0
49,57,"(57,)",1
49,58,"(58,)",1
49,59,"(59,)",1
49,60,"(60,)",0
49,61,"(61,)",1
49,62,"(62,)",1
49,63,"(63,)",1
49,64,"(64,)",1
49,65,"(65,)",1
49,66,"(66,)",0
49,67,"(67,)",1
49,68,"(68,)",1
49,69,"(69,)",1
49,70,"(70,)",1
49,71,"(71,)",1
49,72,"(72,)",0
49,73,"(73,)",1
49,74,"(74,)",1
49,75,"(75,)",1
49,76,"(76,)",0
49,77,"(77,)",1
49,78,"(78,)",1
49,79,"(79,)",1
49,80,"(80,)",0
49,81,"(81,)",1
49,82,"(82,)",0
49,83,"(83,)",1
49,84,"(84,)",1
49,85,"(85,)",1
49,86,"(86,)",1
49,87,"(87,)",1
49,88,"(88,)",1
49,89,"(89,)",1
49,90,"(90,)",0
49,91,"(91,)",1
49,92,"(92,)",0
49,93,"(93,)",1
49,94,"(94,)",0
49,95,"(95,)",1
49,96,"(96,)",1
49,97,"(97,)",1
49,98,"(98,)",0
49,99,"(99,)",1
49,100,"(100,)",1
49,101,"(101,)",1
50,1,"(1,)",1
50,2,"(2,)",1
50,3,"(3,)",1
50,4,"(4,)",0
50,5,"(5,)",1
50,6,"(6,)",1
50,7,"(7,)",1
50,8,"(8,)",1
50,9,"(9,)",1
50,10,"(10,)",1
50,11,"(11,)",1
50,12,"(12,)",1
50,13,"(13,)",1
50,14,"(14,)",0
50,15,"(15,)",1
50,16,"(16,)",1
50,17,"(17,)",1
50,18,"(18,)",0
50,19,"(19,)",1
50,20,"(20,)",1
50,21,"(21,)",1
50,22,"(22,)",1
50,23,"(23,)",1
50,24,"(24,)",0
50,25,"(25,)",1
50,26,"(26,)",1
50,27,"(27,)",1
50,28,"(28,)",0
50,29,"(29,)",1
50,30,"(30,)",1
50,31,"(31,)",1
50,32,"(32,)",0
50,33,"(33,)",1
50,34,"(34,)",1
50,35,"(35,)",1
50,36,"(36,)",0
50,37,"(37,)",1
50,38,"(38,)",1
50,39,"(39,)",1
50,40,"(40,)",0
50,41,"(41,)",1
50,42,"(42,)",1
50,43,"(43,)",1
50,44,"(44,)",0
50,45,"(45,)",1
50,46,"(46,)",1
50,47,"(47,)",1
50,48,"(48,)",1
50,49,"(49,)",1
50,50,"(50,)",1
50,51,"(51,)",1
50,52,"(52,)",0
50,53,"(53,)",1
50,54,"(54,)",1
50,55,"(55,)",1
50,56,"(56,)",1
50,57,"(57,)",1
50,58,"(58,)",0
50,59,"(59,)",1
50,60,"(60,)",1
50,61,"(61,)",1
50,62,"(62,)",0
50,63,"(63,)",1
50,64,"(64,)",0
50,65,"(65,)",1
50,66,"(66,)",1
50,67,"(67,)",1
50,68,"(68,)",0
50,69,"(69,)",1
50,70,"(70,)",0
50,71,"(71,)",1
50,72,"(72,)",1
50,73,"(73,)",1
50,74,"(74,)",0
50,75,"(75,)",1
50,76,"(76,)",1
50,77,"(77,)",1
50,78,"(78,)",0
50,79,"(79,)",1
50,80,"(80,)",1
50,81,"(81,)",1
50,82,"(82,)",1
50,83,"(83,)",1
50,84,"(84,)",0
50,85,"(85,)",1
50,86,"(86,)",0
50,87,"(87,)",1
50,88,"(88,)",0
50,89,"(89,)",1
50,90,"(90,)",1
50,91,"(91,)",1
50,92,"(92,)",1
50,93,"(93,)",1
50,94,"(94,)",1
50,95,"(95,)",1
50,96,"(96,)",0
50,97,"(97,)",1
50,98,"(98,)",1
50,99,"(99,)",1
50,100,"(100,)",0
50,101,"(101,)",1
